,mjumbe_id,amountpaid18_19,pay18_19,outstanding19_20,amountpaid19_20,pay19_20,paydate20_21,amountpaid20_21,pay20_21,data,before_deadline18_19,mjumbe_size,treatment_group,t1,t2,t3,payafter_wave,sms_status_r1,sms_status_r2,sms_status_r3,sms_status_r4,mjcall_status_r1,mjcall_status_r2,received_sms,nu_received_sms
11220,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11221,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11222,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11223,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Delivered,Delivered,,,"Yes, any",2
11224,129,93340.79,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11225,129,0.0,0,,20000.0,1,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11226,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Not delivered,,,"Yes, any",2
11227,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11228,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Not delivered,Delivered,Delivered,Delivered,,,"Yes, any",3
11229,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11230,129,10000.0,1,,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11231,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11232,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11233,129,30500.0,1,,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11234,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11235,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11236,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11237,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Not delivered,Delivered,Not delivered,Not delivered,,,"Yes, any",1
11238,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11239,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Not delivered,,,"Yes, any",2
11240,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11241,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11242,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11243,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11244,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11245,129,0.0,0,35715.89,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11246,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11247,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11248,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11249,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11250,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11251,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11252,129,35715.89,1,,10000.0,1,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11253,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11254,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Not delivered,Delivered,Not delivered,,,"Yes, any",2
11255,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11256,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11257,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11258,129,0.0,0,,40477.27,1,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11259,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11260,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11261,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11262,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11263,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11264,129,40954.52,1,,0.0,0,17jun2021,10000.0,1,1,1,258,1,1,0,0,Paid after W3-SMS(7jun-20jun),Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11265,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Not delivered,,,"Yes, any",2
11266,129,30477.27,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11267,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Not delivered,,,"Yes, any",2
11268,129,0.0,0,35715.89,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11269,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11270,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11271,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11272,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11273,129,0.0,0,40954.52,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11274,129,0.0,0,82863.54,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11275,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11276,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11277,129,0.0,0,,30000.0,1,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11278,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11279,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11280,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11281,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11282,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11283,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11284,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11285,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Not delivered,Delivered,Not delivered,,,"Yes, any",2
11286,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11287,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11288,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11289,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11290,129,0.0,0,35715.89,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Not delivered,Not delivered,,,"Yes, any",2
11291,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11292,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Not delivered,Not delivered,,,"Yes, any",2
11293,129,0.0,0,40954.52,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11294,129,0.0,0,,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11295,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11296,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11297,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11298,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11299,129,0.0,0,35715.89,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11300,129,0.0,0,35715.89,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11301,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11302,129,0.0,0,35715.89,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Delivered,Not delivered,Not delivered,,,"Yes, any",1
11303,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11304,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11305,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11306,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11307,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11308,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11309,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11310,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11311,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11312,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11313,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11314,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11315,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11316,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11317,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11318,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11319,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11320,129,36000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11321,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11322,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11323,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11324,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11325,129,0.0,0,,30000.0,1,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11326,129,0.0,0,46193.14,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11327,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11328,129,20000.0,1,,10000.0,1,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11329,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11330,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11331,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Not delivered,Not delivered,,,"Yes, any",2
11332,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11333,129,0.0,0,,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11334,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11335,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11336,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11337,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11338,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11339,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11340,129,0.0,0,,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11341,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11342,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11343,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11344,129,20000.0,1,,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11345,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11346,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Not delivered,Not delivered,,,"Yes, any",2
11347,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11348,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11349,129,0.0,0,10000.0,0.0,0,10jun2021,10000.0,1,1,0,258,1,1,0,0,Paid after W3-SMS(7jun-20jun),Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11350,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11351,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11352,129,30477.27,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11353,129,20000.0,1,,0.0,0,16mar2021,10000.0,1,1,1,258,1,1,0,0,Payment made before first SMS wave,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11354,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11355,129,0.0,0,,30000.0,1,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11356,129,10000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11357,129,46193.14,1,,10000.0,1,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11358,129,0.0,0,,0.0,0,12aug2020,10000.0,1,1,0,258,1,1,0,0,Payment made before first SMS wave,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11359,129,0.0,0,40954.52,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11360,129,10000.0,1,,10000.0,1,,0.0,0,1,1,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11361,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11362,129,0.0,0,30477.27,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11363,129,20000.0,1,,0.0,0,,0.0,0,1,1,258,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11364,129,0.0,0,10000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Not delivered,Not delivered,Delivered,Delivered,,,"Yes, any",2
11365,129,0.0,0,20000.0,0.0,0,,0.0,0,1,0,258,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11366,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11367,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11368,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11369,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11370,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11371,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11372,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11373,131,0.0,0,,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Not delivered,Delivered,Not delivered,,,"Yes, any",2
11374,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11375,131,0.0,0,,20000.0,1,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11376,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11377,131,0.0,0,,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11378,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11379,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11380,131,0.0,0,,20000.0,1,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11381,131,0.0,0,,10000.0,1,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11382,131,0.0,0,,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11383,131,0.0,0,,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11384,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Not delivered,Delivered,Delivered,,,"Yes, any",3
11385,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11386,131,0.0,0,,20000.0,1,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Not delivered,,,"Yes, any",3
11387,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11388,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11389,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11390,131,0.0,0,,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11391,131,0.0,0,10000.0,0.0,0,,0.0,0,1,0,27,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11392,131,0.0,0,,20000.0,1,,0.0,0,1,0,27,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11393,134,0.0,0,22900.0,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11394,134,0.0,0,,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Not delivered,Delivered,Not delivered,Not delivered,,,"Yes, any",1
11395,134,0.0,0,12600.0,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Delivered,Not delivered,Not delivered,Not delivered,,,"Yes, any",1
11396,134,0.0,0,36666.3,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11397,134,0.0,0,21317.64,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11398,134,0.0,0,840.37,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Not delivered,Delivered,Delivered,Delivered,,,"Yes, any",3
11399,134,0.0,0,22383.51,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
11400,134,0.0,0,7162716.11,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11401,134,0.0,0,62460.6,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Not delivered,Not delivered,Not delivered,Not delivered,,,"No, not even one",0
11402,134,0.0,0,21317.64,0.0,0,,0.0,0,1,0,10,1,1,0,0,,Delivered,Delivered,Delivered,Delivered,,,"Yes, any",4
